claim_line_id,claim_id,line_number,part_number,vmrs_component_code,vmrs_cause_code,vmrs_correction_code,quantity,unit_cost,line_total,labor_hours,srt_standard_hours,labor_variance_pct,cost_variance_pct,repair_type
CL-005404,WC-2023002776,1,A-960-320-10-01,042,02,01,1,1709.36,1709.36,3.6,3.7,-2.7,-5.0,Complex
CL-005405,WC-2023002776,2,A-001-997-70-00,045,03,09,1,320.84,320.84,1.6,1.6,0.0,-5.6,Standard
CL-005406,WC-2023002777,1,A-001-802-88-01,041,05,06,1,4146.44,4146.44,2.3,2.5,-8.0,-1.3,Complex
CL-005407,WC-2023002778,1,A-350-100-01-00,050,01,04,1,384.02,384.02,1.3,1.2,8.3,1.1,Complex
CL-005408,WC-2023002778,2,A-001-802-88-01,041,05,01,1,4236.54,4236.54,2.6,2.5,4.0,0.9,Standard
CL-005409,WC-2023002779,1,A-680-480-01-02,043,01,01,1,2890.65,2890.65,3.4,3.1,9.7,1.4,Standard
CL-005410,WC-2023002779,2,A-680-495-01-00,043,06,02,1,608.06,608.06,2.3,2.2,4.5,-6.5,Standard
CL-005411,WC-2023002779,3,A-350-100-01-00,050,01,08,1,409.36,409.36,1.3,1.2,8.3,7.7,Standard
CL-005412,WC-2023002780,1,A-714-280-01-00,038,01,07,1,306.99,306.99,0.6,0.7,-14.3,5.9,Standard
CL-005413,WC-2023002781,1,A-001-545-90-00,041,07,04,1,1534.55,1534.55,3.4,3.2,6.2,-7.0,Complex
CL-005414,WC-2023002781,2,A-001-997-55-45,045,01,04,6,763.11,4578.66,1.3,1.2,8.3,-2.2,Standard
CL-005415,WC-2023002782,1,A-680-480-03-00,043,04,05,1,1553.22,1553.22,2.9,2.9,0.0,7.1,Standard
CL-005416,WC-2023002783,1,A-001-997-60-12,045,02,09,1,2146.32,2146.32,1.5,1.6,-6.3,2.2,Standard
CL-005417,WC-2023002783,2,A-001-545-76-32,041,02,08,1,3164.57,3164.57,2.2,2.5,-12.0,-6.9,Standard
CL-005418,WC-2023002783,3,A-001-030-95-00,032,04,03,1,1913.43,1913.43,2.0,1.9,5.3,6.3,Standard
CL-005419,WC-2023002784,1,A-680-490-02-04,043,03,02,1,1984.37,1984.37,3.0,2.3,30.4,1.8,Complex
CL-005420,WC-2023002785,1,A-680-480-03-00,043,04,08,1,1518.76,1518.76,3.0,2.9,3.4,4.7,Complex
CL-005421,WC-2023002785,2,A-960-501-05-00,042,03,05,1,282.89,282.89,1.1,1.2,-8.3,-0.7,Complex
CL-005422,WC-2023002785,3,A-001-997-70-00,045,03,04,1,348.82,348.82,1.5,1.6,-6.3,2.6,Complex
CL-005423,WC-2023002786,1,A-680-480-01-02,043,01,06,1,2827.19,2827.19,3.4,3.1,9.7,-0.8,Complex
CL-005424,WC-2023002786,2,A-350-200-01-00,050,02,02,1,199.39,199.39,1.6,1.8,-11.1,2.3,Standard
CL-005425,WC-2023002786,3,A-460-501-00-00,010,06,05,1,192.52,192.52,2.9,2.9,0.0,4.1,Standard
CL-005426,WC-2023002787,1,A-001-545-90-00,041,07,02,1,1522.08,1522.08,3.4,3.2,6.2,-7.8,Standard
CL-005427,WC-2023002787,2,A-680-495-01-00,043,06,08,1,649.87,649.87,2.5,2.2,13.6,-0.0,Complex
CL-005428,WC-2023002788,1,A-001-997-70-00,045,03,09,1,322.78,322.78,1.7,1.6,6.2,-5.1,Complex
CL-005429,WC-2023002788,2,A-714-280-01-00,038,01,07,1,290.76,290.76,0.6,0.7,-14.3,0.3,Standard
CL-005430,WC-2023002788,3,A-350-200-01-00,050,02,03,1,191.34,191.34,2.0,1.8,11.1,-1.9,Complex
CL-005431,WC-2023002789,1,A-460-500-01-03,010,01,09,1,919.34,919.34,3.4,3.5,-2.9,3.3,Standard
CL-005432,WC-2023002789,2,A-714-260-02-00,037,03,05,1,2400.37,2400.37,2.3,2.2,4.5,0.0,Standard
CL-005433,WC-2023002789,3,A-001-997-60-12,045,02,01,1,1993.13,1993.13,1.8,1.6,12.5,-5.1,Complex
CL-005434,WC-2023002790,1,A-001-030-45-56,032,01,07,1,928.12,928.12,3.0,3.2,-6.3,-2.3,Standard
CL-005435,WC-2023002791,1,A-680-480-03-00,043,04,07,1,1407.48,1407.48,2.6,2.9,-10.3,-2.9,Standard
CL-005436,WC-2023002791,2,A-001-802-88-01,041,05,03,1,4002.93,4002.93,2.4,2.5,-4.0,-4.7,Standard
CL-005437,WC-2023002792,1,A-680-480-01-02,043,01,06,1,2950.1,2950.1,2.7,3.1,-12.9,3.5,Standard
CL-005438,WC-2023002792,2,A-460-350-02-00,010,05,02,1,157.6,157.6,1.8,2.0,-10.0,-4.5,Complex
CL-005439,WC-2023002792,3,A-714-320-01-00,037,01,06,1,3267.79,3267.79,3.4,3.6,-5.6,2.1,Standard
CL-005440,WC-2023002793,1,A-714-280-05-00,038,02,03,1,4510.98,4510.98,2.5,2.3,8.7,-6.0,Standard
CL-005441,WC-2023002793,2,A-001-545-80-00,041,06,07,1,1255.41,1255.41,2.5,2.3,8.7,0.4,Standard
CL-005442,WC-2023002793,3,A-680-480-01-02,043,01,04,1,2870.4,2870.4,3.3,3.1,6.5,0.7,Standard
CL-005443,WC-2023002794,1,A-714-280-05-00,038,02,03,1,4701.64,4701.64,2.1,2.3,-8.7,-2.0,Complex
CL-005444,WC-2023002794,2,A-001-802-88-01,041,05,01,1,4056.8,4056.8,2.3,2.5,-8.0,-3.4,Complex
CL-005445,WC-2023002794,3,A-460-420-03-00,010,04,04,1,1187.04,1187.04,2.7,2.4,12.5,3.2,Complex
CL-005446,WC-2023002795,1,A-680-490-05-00,043,05,06,1,2653.52,2653.52,1.7,1.8,-5.6,-1.7,Standard
CL-005447,WC-2023002795,2,A-460-350-02-00,010,05,06,1,167.25,167.25,2.2,2.0,10.0,1.4,Complex
CL-005448,WC-2023002796,1,A-460-500-01-03,010,01,02,1,858.25,858.25,3.6,3.5,2.9,-3.6,Standard
CL-005449,WC-2023002796,2,A-680-490-05-00,043,05,01,1,2580.69,2580.69,1.8,1.8,0.0,-4.4,Complex
CL-005450,WC-2023002797,1,A-680-480-01-02,043,01,06,1,2650.08,2650.08,3.2,3.1,3.2,-7.0,Complex
CL-005451,WC-2023002797,2,A-460-501-00-00,010,06,06,1,177.21,177.21,3.0,2.9,3.4,-4.2,Standard
CL-005452,WC-2023002797,3,A-001-545-76-32,041,02,04,1,3415.24,3415.24,2.8,2.5,12.0,0.4,Standard
CL-005453,WC-2023002798,1,A-001-030-95-00,032,04,05,1,1893.92,1893.92,1.8,1.9,-5.3,5.2,Standard
CL-005454,WC-2023002798,2,A-680-490-05-00,043,05,07,1,2649.76,2649.76,1.7,1.8,-5.6,-1.9,Standard
CL-005455,WC-2023002798,3,A-680-490-02-04,043,03,07,1,2104.75,2104.75,2.4,2.3,4.3,7.9,Complex
CL-005456,WC-2023002799,1,A-001-030-60-12,032,02,02,1,1083.62,1083.62,2.1,2.5,-16.0,-1.5,Complex
CL-005457,WC-2023002799,2,A-001-997-55-45,045,01,09,1,779.0,779.0,1.2,1.2,0.0,-0.1,Complex
CL-005458,WC-2023002800,1,A-001-802-88-01,041,05,03,1,4072.21,4072.21,2.3,2.5,-8.0,-3.0,Complex
CL-005459,WC-2023002800,2,A-001-997-60-12,045,02,06,1,2209.15,2209.15,1.8,1.6,12.5,5.2,Complex
CL-005460,WC-2023002800,3,A-350-100-01-00,050,01,09,1,388.45,388.45,1.1,1.2,-8.3,2.2,Complex
CL-005461,WC-2023002801,1,A-960-540-01-00,042,04,03,1,762.46,762.46,3.5,3.4,2.9,-2.2,Complex
CL-005462,WC-2023002801,2,A-460-501-00-00,010,06,04,1,175.27,175.27,2.8,2.9,-3.4,-5.3,Complex
CL-005463,WC-2023002802,1,A-001-030-60-12,032,02,09,1,1150.82,1150.82,2.9,2.5,16.0,4.6,Standard
CL-005464,WC-2023002802,2,A-680-495-01-00,043,06,08,1,637.78,637.78,2.2,2.2,0.0,-1.9,Standard
CL-005465,WC-2023002803,1,A-001-545-90-00,041,07,03,1,1735.6,1735.6,2.9,3.2,-9.4,5.2,Standard
CL-005466,WC-2023002803,2,A-001-802-88-01,041,05,09,1,4455.85,4455.85,2.5,2.5,0.0,6.1,Standard
CL-005467,WC-2023002804,1,A-460-350-02-00,010,05,04,1,171.04,171.04,1.8,2.0,-10.0,3.7,Complex
CL-005468,WC-2023002804,2,A-960-540-01-00,042,04,01,1,751.51,751.51,3.6,3.4,5.9,-3.7,Complex
CL-005469,WC-2023002804,3,A-001-030-95-00,032,04,02,1,1688.63,1688.63,1.9,1.9,0.0,-6.2,Standard
CL-005470,WC-2023002805,1,A-460-350-02-00,010,05,08,1,163.69,163.69,2.1,2.0,5.0,-0.8,Standard
CL-005471,WC-2023002806,1,A-001-997-70-00,045,03,08,1,364.06,364.06,1.4,1.6,-12.5,7.1,Complex
CL-005472,WC-2023002806,2,A-960-540-01-00,042,04,06,1,787.44,787.44,3.5,3.4,2.9,1.0,Standard
CL-005473,WC-2023002807,1,A-960-320-10-01,042,02,09,1,1814.4,1814.4,3.4,3.7,-8.1,0.8,Complex
CL-005474,WC-2023002807,2,A-001-545-90-00,041,07,01,1,1718.28,1718.28,2.9,3.2,-9.4,4.1,Standard
CL-005475,WC-2023002807,3,A-680-490-05-00,043,05,04,1,2606.62,2606.62,1.8,1.8,0.0,-3.5,Complex
CL-005476,WC-2023002808,1,A-001-997-60-12,045,02,01,1,2280.96,2280.96,1.8,1.6,12.5,8.6,Complex
CL-005477,WC-2023002809,1,A-001-545-76-32,041,02,01,1,3240.05,3240.05,2.8,2.5,12.0,-4.7,Complex
CL-005478,WC-2023002809,2,A-001-030-95-00,032,04,05,1,1942.62,1942.62,2.1,1.9,10.5,7.9,Complex
CL-005479,WC-2023002810,1,A-714-280-05-00,038,02,02,1,4939.9,4939.9,2.4,2.3,4.3,2.9,Complex
CL-005480,WC-2023002810,2,A-001-997-70-00,045,03,02,1,323.57,323.57,1.8,1.6,12.5,-4.8,Complex
CL-005481,WC-2023002810,3,A-001-997-55-45,045,01,07,4,824.95,3299.8,1.2,1.2,0.0,5.8,Complex
CL-005482,WC-2023002811,1,A-960-540-01-00,042,04,06,1,804.96,804.96,3.5,3.4,2.9,3.2,Standard
CL-005483,WC-2023002811,2,A-001-545-80-00,041,06,09,1,1211.49,1211.49,2.2,2.3,-4.3,-3.1,Complex
CL-005484,WC-2023002812,1,A-001-030-95-00,032,04,04,1,1865.39,1865.39,1.8,1.9,-5.3,3.6,Standard
CL-005485,WC-2023002812,2,A-001-802-88-01,041,05,07,1,4052.4,4052.4,2.7,2.5,8.0,-3.5,Standard
CL-005486,WC-2023002813,1,A-680-490-02-04,043,03,04,1,2018.71,2018.71,2.4,2.3,4.3,3.5,Standard
CL-005487,WC-2023002813,2,A-680-480-01-02,043,01,05,1,2751.65,2751.65,3.3,3.1,6.5,-3.5,Standard
CL-005488,WC-2023002814,1,A-001-030-80-00,032,03,09,1,214.5,214.5,1.3,1.3,0.0,-2.5,Complex
CL-005489,WC-2023002814,2,A-001-802-88-01,041,05,07,1,4337.82,4337.82,2.8,2.5,12.0,3.3,Standard
CL-005490,WC-2023002815,1,A-001-030-45-56,032,01,04,1,923.99,923.99,2.8,3.2,-12.5,-2.7,Standard
CL-005491,WC-2023002815,2,A-460-420-03-00,010,04,01,1,1179.29,1179.29,2.5,2.4,4.2,2.5,Complex
CL-005492,WC-2023002815,3,A-680-490-02-04,043,03,05,1,1930.14,1930.14,2.2,2.3,-4.3,-1.0,Complex
CL-005493,WC-2023002816,1,A-714-280-01-00,038,01,05,1,271.67,271.67,0.7,0.7,0.0,-6.3,Standard
CL-005494,WC-2023002816,2,A-680-490-05-00,043,05,06,1,2576.81,2576.81,2.0,1.8,11.1,-4.6,Standard
CL-005495,WC-2023002816,3,A-001-997-55-45,045,01,09,4,732.18,2928.72,1.3,1.2,8.3,-6.1,Standard
CL-005496,WC-2023002817,1,A-001-545-76-32,041,02,01,1,3271.32,3271.32,2.8,2.5,12.0,-3.8,Complex
CL-005497,WC-2023002818,1,A-960-501-05-00,042,03,08,1,306.72,306.72,1.2,1.2,0.0,7.6,Complex
CL-005498,WC-2023002818,2,A-001-545-90-00,041,07,04,1,1662.29,1662.29,3.0,3.2,-6.3,0.7,Complex
CL-005499,WC-2023002818,3,A-001-802-88-01,041,05,08,1,3945.33,3945.33,2.5,2.5,0.0,-6.1,Standard
CL-005500,WC-2023002819,1,A-001-030-95-00,032,04,02,1,1712.58,1712.58,1.7,1.9,-10.5,-4.9,Complex
CL-005501,WC-2023002819,2,A-714-280-05-00,038,02,01,1,4931.66,4931.66,2.3,2.3,0.0,2.7,Standard
CL-005502,WC-2023002819,3,A-960-501-02-00,042,01,04,1,641.91,641.91,1.8,2.1,-14.3,3.5,Standard
CL-005503,WC-2023002820,1,A-960-540-01-00,042,04,01,1,828.72,828.72,3.4,3.4,0.0,6.2,Complex
CL-005504,WC-2023002820,2,A-001-030-95-00,032,04,07,1,1697.33,1697.33,2.1,1.9,10.5,-5.7,Standard
CL-005505,WC-2023002821,1,A-714-260-02-00,037,03,03,1,2513.94,2513.94,2.3,2.2,4.5,4.7,Complex
CL-005506,WC-2023002821,2,A-714-320-01-00,037,01,02,1,3162.48,3162.48,3.1,3.6,-13.9,-1.2,Standard
CL-005507,WC-2023002821,3,A-714-280-05-00,038,02,07,1,5056.42,5056.42,2.1,2.3,-8.7,5.3,Standard
CL-005508,WC-2023002822,1,A-960-501-05-00,042,03,06,1,305.76,305.76,1.2,1.2,0.0,7.3,Standard
CL-005509,WC-2023002823,1,A-680-490-05-00,043,05,02,1,2829.83,2829.83,1.5,1.8,-16.7,4.8,Complex
CL-005510,WC-2023002823,2,A-001-997-55-45,045,01,02,4,746.45,2985.8,1.0,1.2,-16.7,-4.3,Standard
CL-005511,WC-2023002823,3,A-001-030-95-00,032,04,02,1,1850.61,1850.61,1.7,1.9,-10.5,2.8,Standard
CL-005512,WC-2023002824,1,A-680-490-02-04,043,03,09,1,2089.81,2089.81,2.2,2.3,-4.3,7.2,Complex
CL-005513,WC-2023002824,2,A-960-501-02-00,042,01,08,1,661.73,661.73,2.0,2.1,-4.8,6.7,Complex
CL-005514,WC-2023002825,1,A-001-997-60-12,045,02,05,1,2076.2,2076.2,1.4,1.6,-12.5,-1.1,Complex
CL-005515,WC-2023002825,2,A-680-490-05-00,043,05,01,1,2545.77,2545.77,1.6,1.8,-11.1,-5.7,Complex
CL-005516,WC-2023002826,1,A-460-420-03-00,010,04,02,1,1189.67,1189.67,2.6,2.4,8.3,3.4,Standard
CL-005517,WC-2023002826,2,A-680-490-05-00,043,05,04,1,2890.15,2890.15,1.9,1.8,5.6,7.0,Complex
CL-005518,WC-2023002827,1,A-001-545-76-32,041,02,08,1,3414.28,3414.28,2.4,2.5,-4.0,0.4,Standard
CL-005519,WC-2023002827,2,A-460-420-03-00,010,04,03,1,1123.09,1123.09,2.1,2.4,-12.5,-2.3,Standard
CL-005520,WC-2023002828,1,A-714-280-05-00,038,02,08,1,4780.66,4780.66,2.4,2.3,4.3,-0.4,Standard
CL-005521,WC-2023002829,1,A-001-030-95-00,032,04,07,1,1687.12,1687.12,1.9,1.9,0.0,-6.3,Standard
CL-005522,WC-2023002830,1,A-460-350-02-00,010,05,06,1,169.2,169.2,2.0,2.0,0.0,2.5,Standard
CL-005523,WC-2023002830,2,A-350-200-01-00,050,02,07,1,194.33,194.33,2.0,1.8,11.1,-0.3,Standard
CL-005524,WC-2023002830,3,A-001-545-90-00,041,07,03,1,1536.23,1536.23,3.3,3.2,3.1,-6.9,Standard
CL-005525,WC-2023002831,1,A-714-320-01-00,037,01,07,1,3069.24,3069.24,3.4,3.6,-5.6,-4.1,Complex
CL-005526,WC-2023002831,2,A-001-545-80-00,041,06,05,1,1246.31,1246.31,2.3,2.3,0.0,-0.3,Standard
CL-005527,WC-2023002832,1,A-960-501-02-00,042,01,03,1,582.85,582.85,2.0,2.1,-4.8,-6.0,Standard
CL-005528,WC-2023002833,1,A-001-997-60-12,045,02,04,1,2150.03,2150.03,1.5,1.6,-6.3,2.4,Complex
CL-005529,WC-2023002834,1,A-680-490-02-04,043,03,03,1,1821.47,1821.47,2.1,2.3,-8.7,-6.6,Complex
CL-005530,WC-2023002835,1,A-960-320-10-01,042,02,02,1,1685.11,1685.11,3.2,3.7,-13.5,-6.4,Standard
CL-005531,WC-2023002835,2,A-680-490-05-00,043,05,09,1,2681.1,2681.1,1.6,1.8,-11.1,-0.7,Complex
CL-005532,WC-2023002836,1,A-001-997-60-12,045,02,05,1,2023.33,2023.33,1.4,1.6,-12.5,-3.7,Standard
CL-005533,WC-2023002837,1,A-001-997-55-45,045,01,03,6,802.56,4815.36,1.2,1.2,0.0,2.9,Standard
CL-005534,WC-2023002837,2,A-460-501-00-00,010,06,02,1,195.87,195.87,2.9,2.9,0.0,5.9,Standard
CL-005535,WC-2023002837,3,A-001-030-80-00,032,03,03,1,222.77,222.77,1.2,1.3,-7.7,1.3,Complex
CL-005536,WC-2023002838,1,A-960-320-10-01,042,02,08,1,1675.76,1675.76,3.5,3.7,-5.4,-6.9,Complex
CL-005537,WC-2023002838,2,A-460-420-03-00,010,04,03,1,1099.26,1099.26,2.2,2.4,-8.3,-4.4,Standard
CL-005538,WC-2023002838,3,A-714-260-02-00,037,03,09,1,2482.69,2482.69,2.5,2.2,13.6,3.4,Complex
CL-005539,WC-2023002839,1,A-460-501-00-00,010,06,07,1,191.84,191.84,3.0,2.9,3.4,3.7,Standard
CL-005540,WC-2023002839,2,A-460-500-01-03,010,01,06,1,908.51,908.51,3.3,3.5,-5.7,2.1,Standard
CL-005541,WC-2023002840,1,A-001-997-70-00,045,03,04,1,356.07,356.07,1.7,1.6,6.2,4.7,Standard
CL-005542,WC-2023002841,1,A-001-997-55-45,045,01,08,2,782.31,1564.62,1.3,1.2,8.3,0.3,Complex
CL-005543,WC-2023002841,2,A-001-030-80-00,032,03,04,1,225.36,225.36,1.4,1.3,7.7,2.4,Complex
CL-005544,WC-2023002841,3,A-001-802-88-01,041,05,02,1,4126.19,4126.19,2.5,2.5,0.0,-1.8,Standard
CL-005545,WC-2023002842,1,A-001-802-88-01,041,05,09,1,4464.62,4464.62,2.4,2.5,-4.0,6.3,Complex
CL-005546,WC-2023002843,1,A-001-997-55-45,045,01,05,5,813.8,4069.0,1.1,1.2,-8.3,4.3,Complex
CL-005547,WC-2023002844,1,A-460-420-03-00,010,04,03,1,1105.07,1105.07,2.2,2.4,-8.3,-3.9,Complex
CL-005548,WC-2023002845,1,A-001-030-95-00,032,04,07,1,1678.49,1678.49,1.9,1.9,0.0,-6.8,Standard
CL-005549,WC-2023002845,2,A-001-030-60-12,032,02,03,1,1180.54,1180.54,2.1,2.5,-16.0,7.3,Standard
CL-005550,WC-2023002846,1,A-001-545-80-00,041,06,07,1,1229.04,1229.04,2.3,2.3,0.0,-1.7,Complex
CL-005551,WC-2023002846,2,A-460-350-02-00,010,05,09,1,162.14,162.14,2.2,2.0,10.0,-1.7,Complex
CL-005552,WC-2023002846,3,A-350-100-01-00,050,01,04,1,383.0,383.0,1.3,1.2,8.3,0.8,Complex
CL-005553,WC-2023002847,1,A-001-802-88-01,041,05,01,1,4202.32,4202.32,2.7,2.5,8.0,0.1,Complex
CL-005554,WC-2023002847,2,A-460-500-01-03,010,01,09,1,937.81,937.81,3.2,3.5,-8.6,5.4,Standard
CL-005555,WC-2023002847,3,A-001-030-80-00,032,03,07,1,236.61,236.61,1.4,1.3,7.7,7.6,Standard
CL-005556,WC-2023002848,1,A-001-030-60-12,032,02,06,1,1155.79,1155.79,2.6,2.5,4.0,5.1,Standard
CL-005557,WC-2023002848,2,A-001-030-80-00,032,03,06,1,202.68,202.68,1.2,1.3,-7.7,-7.9,Standard
CL-005558,WC-2023002848,3,A-001-997-60-12,045,02,03,1,2065.74,2065.74,1.6,1.6,0.0,-1.6,Complex
CL-005559,WC-2023002849,1,A-460-500-01-03,010,01,05,1,894.91,894.91,3.3,3.5,-5.7,0.6,Complex
CL-005560,WC-2023002850,1,A-960-501-02-00,042,01,08,1,625.02,625.02,1.8,2.1,-14.3,0.8,Standard
CL-005561,WC-2023002851,1,A-680-490-02-04,043,03,09,1,2073.37,2073.37,2.6,2.3,13.0,6.3,Complex
CL-005562,WC-2023002851,2,A-714-260-02-00,037,03,06,1,2571.51,2571.51,2.5,2.2,13.6,7.1,Standard
CL-005563,WC-2023002852,1,A-714-260-02-00,037,03,02,1,2360.41,2360.41,1.9,2.2,-13.6,-1.6,Complex
CL-005564,WC-2023002853,1,A-001-545-80-00,041,06,08,1,1298.18,1298.18,2.0,2.3,-13.0,3.9,Complex
CL-005565,WC-2023002853,2,A-960-501-02-00,042,01,02,1,571.19,571.19,1.9,2.1,-9.5,-7.9,Standard
CL-005566,WC-2023002854,1,A-460-501-00-00,010,06,08,1,194.95,194.95,2.7,2.9,-6.9,5.4,Complex
CL-005567,WC-2023002855,1,A-960-501-02-00,042,01,09,1,618.16,618.16,1.8,2.1,-14.3,-0.3,Standard
CL-005568,WC-2023002855,2,A-680-480-03-00,043,04,03,1,1373.01,1373.01,3.2,2.9,10.3,-5.3,Standard
CL-005569,WC-2023002856,1,A-001-997-70-00,045,03,08,1,344.69,344.69,1.5,1.6,-6.3,1.4,Standard
CL-005570,WC-2023002856,2,A-460-500-01-03,010,01,05,1,879.37,879.37,3.0,3.5,-14.3,-1.2,Standard
CL-005571,WC-2023002857,1,A-680-495-01-00,043,06,04,1,669.53,669.53,2.1,2.2,-4.5,3.0,Standard
CL-005572,WC-2023002857,2,A-714-320-01-00,037,01,04,1,3252.17,3252.17,3.3,3.6,-8.3,1.6,Standard
CL-005573,WC-2023002858,1,A-460-501-00-00,010,06,03,1,182.12,182.12,3.3,2.9,13.8,-1.6,Standard
CL-005574,WC-2023002859,1,A-001-030-95-00,032,04,08,1,1701.14,1701.14,1.8,1.9,-5.3,-5.5,Standard
CL-005575,WC-2023002860,1,A-680-490-02-04,043,03,09,1,1954.13,1954.13,2.5,2.3,8.7,0.2,Standard
CL-005576,WC-2023002860,2,A-001-030-45-56,032,01,08,1,903.41,903.41,3.0,3.2,-6.3,-4.9,Standard
CL-005577,WC-2023002861,1,A-001-030-45-56,032,01,04,1,981.74,981.74,3.5,3.2,9.4,3.3,Complex
CL-005578,WC-2023002861,2,A-680-490-05-00,043,05,04,1,2904.6,2904.6,1.8,1.8,0.0,7.6,Standard
CL-005579,WC-2023002861,3,A-001-030-60-12,032,02,08,1,1100.09,1100.09,2.5,2.5,0.0,0.0,Complex
CL-005580,WC-2023002862,1,A-714-280-01-00,038,01,04,1,299.68,299.68,0.8,0.7,14.3,3.3,Standard
CL-005581,WC-2023002862,2,A-001-030-95-00,032,04,06,1,1815.86,1815.86,1.7,1.9,-10.5,0.9,Standard
CL-005582,WC-2023002863,1,A-350-200-01-00,050,02,09,1,195.49,195.49,1.8,1.8,0.0,0.3,Complex
CL-005583,WC-2023002863,2,A-714-280-05-00,038,02,09,1,4664.53,4664.53,2.1,2.3,-8.7,-2.8,Standard
CL-005584,WC-2023002864,1,A-001-802-88-01,041,05,08,1,4157.35,4157.35,2.4,2.5,-4.0,-1.0,Standard
CL-005585,WC-2023002865,1,A-680-490-05-00,043,05,02,1,2588.85,2588.85,1.8,1.8,0.0,-4.1,Complex
CL-005586,WC-2023002866,1,A-460-350-02-00,010,05,06,1,166.8,166.8,1.9,2.0,-5.0,1.1,Standard
CL-005587,WC-2023002866,2,A-001-997-70-00,045,03,08,1,314.42,314.42,1.4,1.6,-12.5,-7.5,Complex
CL-005588,WC-2023002866,3,A-680-480-03-00,043,04,01,1,1522.54,1522.54,3.2,2.9,10.3,5.0,Standard
CL-005589,WC-2023002867,1,A-001-030-45-56,032,01,07,1,974.47,974.47,3.0,3.2,-6.3,2.6,Complex
CL-005590,WC-2023002867,2,A-714-320-01-00,037,01,08,1,3283.27,3283.27,4.0,3.6,11.1,2.6,Complex
CL-005591,WC-2023002867,3,A-001-997-60-12,045,02,07,1,2177.82,2177.82,1.7,1.6,6.2,3.7,Complex
CL-005592,WC-2023002868,1,A-460-500-01-03,010,01,08,1,877.76,877.76,3.5,3.5,0.0,-1.4,Standard
CL-005593,WC-2023002868,2,A-680-480-03-00,043,04,06,1,1387.8,1387.8,2.9,2.9,0.0,-4.3,Complex
CL-005594,WC-2023002869,1,A-714-260-02-00,037,03,08,1,2591.03,2591.03,2.1,2.2,-4.5,8.0,Standard
CL-005595,WC-2023002869,2,A-460-500-01-03,010,01,08,1,890.32,890.32,3.9,3.5,11.4,0.0,Standard
CL-005596,WC-2023002870,1,A-001-030-95-00,032,04,09,1,1917.37,1917.37,2.1,1.9,10.5,6.5,Complex
CL-005597,WC-2023002870,2,A-001-545-90-00,041,07,03,1,1658.53,1658.53,2.8,3.2,-12.5,0.5,Standard
CL-005598,WC-2023002871,1,A-001-545-76-32,041,02,02,1,3198.92,3198.92,2.4,2.5,-4.0,-5.9,Complex
CL-005599,WC-2023002871,2,A-001-545-80-00,041,06,09,1,1339.56,1339.56,2.0,2.3,-13.0,7.2,Complex
CL-005600,WC-2023002871,3,A-960-320-10-01,042,02,04,1,1672.63,1672.63,3.9,3.7,5.4,-7.1,Standard
CL-005601,WC-2023002872,1,A-960-320-10-01,042,02,07,1,1821.37,1821.37,3.4,3.7,-8.1,1.2,Complex
CL-005602,WC-2023002872,2,A-350-200-01-00,050,02,08,1,181.02,181.02,1.7,1.8,-5.6,-7.2,Complex
CL-005603,WC-2023002872,3,A-460-501-00-00,010,06,08,1,196.98,196.98,3.0,2.9,3.4,6.5,Standard
CL-005604,WC-2023002873,1,A-960-501-02-00,042,01,04,1,634.56,634.56,2.3,2.1,9.5,2.3,Complex
CL-005605,WC-2023002873,2,A-001-545-76-32,041,02,05,1,3660.78,3660.78,2.4,2.5,-4.0,7.7,Standard
CL-005606,WC-2023002874,1,A-001-030-80-00,032,03,02,1,228.34,228.34,1.3,1.3,0.0,3.8,Complex
CL-005607,WC-2023002875,1,A-001-997-55-45,045,01,01,2,805.92,1611.84,1.1,1.2,-8.3,3.3,Complex
CL-005608,WC-2023002875,2,A-001-802-88-01,041,05,02,1,4472.02,4472.02,2.6,2.5,4.0,6.5,Complex
CL-005609,WC-2023002875,3,A-680-480-01-02,043,01,02,1,2727.77,2727.77,3.5,3.1,12.9,-4.3,Complex
CL-005610,WC-2023002876,1,A-350-100-01-00,050,01,08,1,409.51,409.51,1.3,1.2,8.3,7.8,Complex
CL-005611,WC-2023002876,2,A-680-495-01-00,043,06,03,1,701.68,701.68,2.0,2.2,-9.1,8.0,Complex
CL-005612,WC-2023002876,3,A-460-420-03-00,010,04,03,1,1069.79,1069.79,2.7,2.4,12.5,-7.0,Complex
CL-005613,WC-2023002877,1,A-460-350-02-00,010,05,01,1,171.47,171.47,1.8,2.0,-10.0,3.9,Complex
CL-005614,WC-2023002877,2,A-960-501-02-00,042,01,01,1,574.35,574.35,1.9,2.1,-9.5,-7.4,Standard
CL-005615,WC-2023002878,1,A-960-501-02-00,042,01,07,1,616.87,616.87,1.9,2.1,-9.5,-0.5,Complex
CL-005616,WC-2023002879,1,A-714-320-01-00,037,01,08,1,3094.26,3094.26,3.3,3.6,-8.3,-3.3,Standard
CL-005617,WC-2023002879,2,A-001-997-60-12,045,02,04,1,1933.83,1933.83,1.8,1.6,12.5,-7.9,Standard
CL-005618,WC-2023002879,3,A-460-420-03-00,010,04,06,1,1171.5,1171.5,2.6,2.4,8.3,1.9,Complex
CL-005619,WC-2023002880,1,A-460-501-00-00,010,06,02,1,194.85,194.85,3.1,2.9,6.9,5.3,Standard
