attachment_id,claim_id,file_name,file_type,file_size_kb,upload_date,perceptual_hash,ssim_match_score,is_duplicate_flag
ATT-004346,WC-2023002184,repair_photo_4346.jpg,JPEG,1143,2024-08-27,d508de7a2fd9ce06,0.02,N
ATT-004347,WC-2023002184,invoice_4347.pdf,PDF,4006,2024-08-27,45fa5c026e83cd1d,0.03,N
ATT-004348,WC-2023002185,repair_photo_4348.jpg,JPEG,4548,2025-09-13,e149651326f79e54,0.05,N
ATT-004349,WC-2023002185,repair_photo_4349.jpg,JPEG,3549,2025-09-13,f06578d9b89f9ed2,0.04,N
ATT-004350,WC-2023002186,repair_photo_4350.jpg,JPEG,2926,2024-05-26,df4dd9a221cf4021,0.21,N
ATT-004351,WC-2023002187,repair_photo_4351.jpg,JPEG,3786,2023-09-08,24a0391a9479bc48,0.17,N
ATT-004352,WC-2023002188,repair_photo_4352.jpg,JPEG,3774,2023-07-12,bcd129ae90eb6b61,0.13,N
ATT-004353,WC-2023002188,repair_photo_4353.jpg,JPEG,4486,2023-07-12,cbe501697b9b436c,0.12,N
ATT-004354,WC-2023002189,repair_photo_4354.jpg,JPEG,3511,2024-10-24,37b0528328aeca6c,0.11,N
ATT-004355,WC-2023002189,repair_photo_4355.jpg,JPEG,3991,2024-10-24,3fc2c39c3729eb2c,0.14,N
ATT-004356,WC-2023002190,repair_photo_4356.jpg,JPEG,3219,2023-06-26,16dd9450f4dd574d,0.23,N
ATT-004357,WC-2023002190,repair_photo_4357.jpg,JPEG,1909,2023-06-26,c6481feda1ef52a7,0.07,N
ATT-004358,WC-2023002190,invoice_4358.pdf,PDF,4322,2023-06-26,5d855c1c3322496f,0.2,N
ATT-004359,WC-2023002191,repair_photo_4359.jpg,JPEG,3182,2024-08-16,8cf751e10c073786,0.17,N
ATT-004360,WC-2023002191,repair_photo_4360.jpg,JPEG,548,2024-08-16,398a975e7bccf0e8,0.2,N
ATT-004361,WC-2023002191,invoice_4361.pdf,PDF,2633,2024-08-16,d890c49857bd72b6,0.25,N
ATT-004362,WC-2023002192,repair_photo_4362.jpg,JPEG,4089,2025-08-01,1bf770867f3c91ee,0.24,N
ATT-004363,WC-2023002193,repair_photo_4363.jpg,JPEG,2644,2024-03-22,d9e5cfd0bbc87b89,0.22,N
ATT-004364,WC-2023002193,repair_photo_4364.jpg,JPEG,201,2024-03-22,0ffeae9d09e68764,0.23,N
ATT-004365,WC-2023002194,repair_photo_4365.jpg,JPEG,2372,2024-11-02,b5dcabc7c33d89e7,0.16,N
ATT-004366,WC-2023002195,repair_photo_4366.jpg,JPEG,1201,2024-04-05,eb5f637c2f8e5814,0.11,N
ATT-004367,WC-2023002195,repair_photo_4367.jpg,JPEG,4375,2024-04-05,ad9c6da3c4aaf6f0,0.23,N
ATT-004368,WC-2023002196,repair_photo_4368.jpg,JPEG,1001,2025-01-26,0f024f4ec65ad0ad,0.24,N
ATT-004369,WC-2023002196,repair_photo_4369.jpg,JPEG,2837,2025-01-26,e63ebc2839cc4573,0.12,N
ATT-004370,WC-2023002197,repair_photo_4370.jpg,JPEG,1045,2025-08-21,7040f3d5b72eddee,0.24,N
ATT-004371,WC-2023002197,repair_photo_4371.jpg,JPEG,4518,2025-08-21,aa68c36dd76ce797,0.16,N
ATT-004372,WC-2023002197,invoice_4372.pdf,PDF,836,2025-08-21,9986d42d907fefb8,0.16,N
ATT-004373,WC-2023002198,repair_photo_4373.jpg,JPEG,1472,2024-08-11,456fe3aa6fdd77f1,0.15,N
ATT-004374,WC-2023002199,repair_photo_4374.jpg,JPEG,4116,2025-04-27,a6ceedfe7e385493,0.17,N
ATT-004375,WC-2023002199,repair_photo_4375.jpg,JPEG,2976,2025-04-27,04d7b5bcaf7f6dd8,0.03,N
ATT-004376,WC-2023002199,invoice_4376.pdf,PDF,4638,2025-04-27,302346fa2c25b059,0.03,N
ATT-004377,WC-2023002200,repair_photo_4377.jpg,JPEG,4176,2023-12-19,cf0c7204e6f4473f,0.15,N
ATT-004378,WC-2023002200,repair_photo_4378.jpg,JPEG,2978,2023-12-19,62eae1f44d7a5c39,0.0,N
ATT-004379,WC-2023002200,invoice_4379.pdf,PDF,2578,2023-12-19,6aeaa6f2c6cbfaae,0.22,N
ATT-004380,WC-2023002201,repair_photo_4380.jpg,JPEG,1502,2024-02-08,344bb62cb5c9d0fd,0.04,N
ATT-004381,WC-2023002201,repair_photo_4381.jpg,JPEG,4955,2024-02-08,b5c56cd66b3e9a86,0.11,N
ATT-004382,WC-2023002201,invoice_4382.pdf,PDF,3905,2024-02-08,36465d01f1e4fb3b,0.25,N
ATT-004383,WC-2023002202,repair_photo_4383.jpg,JPEG,2232,2024-07-03,47890236a3a8cef8,0.06,N
ATT-004384,WC-2023002203,repair_photo_4384.jpg,JPEG,2210,2023-04-23,94d07814d7516584,0.22,N
ATT-004385,WC-2023002204,repair_photo_4385.jpg,JPEG,779,2023-08-11,0b89fb979f3314f7,0.2,N
ATT-004386,WC-2023002205,repair_photo_4386.jpg,JPEG,3312,2025-06-24,e42687b3277bbe06,0.11,N
ATT-004387,WC-2023002206,repair_photo_4387.jpg,JPEG,4874,2024-07-25,4454e3bb963dfa4c,0.09,N
ATT-004388,WC-2023002206,repair_photo_4388.jpg,JPEG,1244,2024-07-25,81c9cf047cf049fa,0.05,N
ATT-004389,WC-2023002206,invoice_4389.pdf,PDF,4207,2024-07-25,d92ffa096d2bf12e,0.13,N
ATT-004390,WC-2023002207,repair_photo_4390.jpg,JPEG,1526,2025-03-25,79b538ae16f70857,0.09,N
ATT-004391,WC-2023002208,repair_photo_4391.jpg,JPEG,4335,2023-11-03,354f8ec8cb37144f,0.23,N
ATT-004392,WC-2023002209,repair_photo_4392.jpg,JPEG,1240,2025-03-22,aa95d904bee6f027,0.16,N
ATT-004393,WC-2023002209,repair_photo_4393.jpg,JPEG,3918,2025-03-22,83454c3051ee97ac,0.19,N
ATT-004394,WC-2023002210,repair_photo_4394.jpg,JPEG,397,2023-08-22,1e5a5f9092341dd2,0.08,N
ATT-004395,WC-2023002210,repair_photo_4395.jpg,JPEG,2766,2023-08-22,dfc89687fdae26ec,0.09,N
ATT-004396,WC-2023002210,invoice_4396.pdf,PDF,4859,2023-08-22,b498d8e57edc767a,0.16,N
ATT-004397,WC-2023002211,repair_photo_4397.jpg,JPEG,2993,2023-03-05,8b4837c601d2b4b4,0.21,N
ATT-004398,WC-2023002211,repair_photo_4398.jpg,JPEG,1451,2023-03-05,bff3e347f5f62baf,0.08,N
ATT-004399,WC-2023002212,repair_photo_4399.jpg,JPEG,3921,2024-08-23,a58e298c8ddf379b,0.14,N
ATT-004400,WC-2023002212,repair_photo_4400.jpg,JPEG,936,2024-08-23,e4f2e2a63277af73,0.1,N
ATT-004401,WC-2023002212,invoice_4401.pdf,PDF,3860,2024-08-23,e2825ff818711dca,0.02,N
ATT-004402,WC-2023002213,repair_photo_4402.jpg,JPEG,2207,2025-02-17,3d5e3803a6ab09da,0.22,N
ATT-004403,WC-2023002213,repair_photo_4403.jpg,JPEG,3510,2025-02-17,8e34a1b361ec407d,0.22,N
ATT-004404,WC-2023002213,invoice_4404.pdf,PDF,2133,2025-02-17,d311e8357b9566c4,0.11,N
ATT-004405,WC-2023002214,repair_photo_4405.jpg,JPEG,2993,2025-12-09,696da01ef4a1b259,0.14,N
ATT-004406,WC-2023002214,repair_photo_4406.jpg,JPEG,1775,2025-12-09,9015601157755d84,0.11,N
ATT-004407,WC-2023002215,repair_photo_4407.jpg,JPEG,771,2025-11-27,ca4c4b412cc7f23f,0.23,N
ATT-004408,WC-2023002215,repair_photo_4408.jpg,JPEG,3847,2025-11-27,f549c83c32828fe1,0.05,N
ATT-004409,WC-2023002215,invoice_4409.pdf,PDF,258,2025-11-27,8877bff15701db28,0.22,N
ATT-004410,WC-2023002216,repair_photo_4410.jpg,JPEG,3925,2025-09-23,c36e83642e2b62c3,0.09,N
ATT-004411,WC-2023002216,repair_photo_4411.jpg,JPEG,4075,2025-09-23,40ef7a72e45c24b6,0.15,N
ATT-004412,WC-2023002217,repair_photo_4412.jpg,JPEG,2157,2025-01-27,14de9774c81cc5f2,0.19,N
ATT-004413,WC-2023002218,repair_photo_4413.jpg,JPEG,658,2024-05-23,cced02751d6f3dff,0.12,N
ATT-004414,WC-2023002218,repair_photo_4414.jpg,JPEG,1609,2024-05-23,b6426a3a69228ab1,0.03,N
ATT-004415,WC-2023002219,repair_photo_4415.jpg,JPEG,4822,2023-04-13,f1aa9525ea7db414,0.08,N
ATT-004416,WC-2023002219,repair_photo_4416.jpg,JPEG,3312,2023-04-13,2502dcecf7f8c6a0,0.03,N
ATT-004417,WC-2023002219,invoice_4417.pdf,PDF,2909,2023-04-13,2f434aeea1ff08ff,0.08,N
ATT-004418,WC-2023002220,repair_photo_4418.jpg,JPEG,1966,2025-12-15,878883f511d71de0,0.05,N
ATT-004419,WC-2023002220,repair_photo_4419.jpg,JPEG,629,2025-12-15,109587a912b8e216,0.16,N
ATT-004420,WC-2023002220,invoice_4420.pdf,PDF,4934,2025-12-15,4bada227fc9e4446,0.01,N
ATT-004421,WC-2023002221,repair_photo_4421.jpg,JPEG,4133,2023-07-05,2d6d771715fbd00e,0.18,N
ATT-004422,WC-2023002222,repair_photo_4422.jpg,JPEG,3815,2023-06-25,804e218d10ec698e,0.15,N
ATT-004423,WC-2023002223,repair_photo_4423.jpg,JPEG,2162,2023-09-01,5894ede801218785,0.18,N
ATT-004424,WC-2023002223,repair_photo_4424.jpg,JPEG,1465,2023-09-01,5ca689c7152e681e,0.2,N
ATT-004425,WC-2023002224,repair_photo_4425.jpg,JPEG,3225,2025-09-04,e2d1d3e2a3f1e0bf,0.14,N
ATT-004426,WC-2023002225,repair_photo_4426.jpg,JPEG,758,2025-01-18,4ef44fdf3d2cc1e4,0.01,N
ATT-004427,WC-2023002225,repair_photo_4427.jpg,JPEG,2508,2025-01-18,030a6a809c6d42ed,0.05,N
ATT-004428,WC-2023002225,invoice_4428.pdf,PDF,1501,2025-01-18,ec4c0545a8c81c32,0.02,N
ATT-004429,WC-2023002226,repair_photo_4429.jpg,JPEG,1010,2025-01-15,d83f9b11f17d67c3,0.24,N
ATT-004430,WC-2023002226,repair_photo_4430.jpg,JPEG,1972,2025-01-15,8b34bb96fa8864b3,0.22,N
ATT-004431,WC-2023002226,invoice_4431.pdf,PDF,454,2025-01-15,e722fb46eddd1d23,0.09,N
ATT-004432,WC-2023002227,repair_photo_4432.jpg,JPEG,358,2025-08-04,b0db7b9236eeabfb,0.03,N
ATT-004433,WC-2023002227,repair_photo_4433.jpg,JPEG,4594,2025-08-04,d7918b07235a1f0e,0.25,N
ATT-004434,WC-2023002228,repair_photo_4434.jpg,JPEG,3726,2023-12-08,3222e2d354e38f36,0.17,N
ATT-004435,WC-2023002229,repair_photo_4435.jpg,JPEG,3419,2024-07-26,3f5b51ac63a56559,0.01,N
ATT-004436,WC-2023002229,repair_photo_4436.jpg,JPEG,502,2024-07-26,6f58cbb72a3761f9,0.01,N
ATT-004437,WC-2023002230,repair_photo_4437.jpg,JPEG,1990,2025-07-14,d09af6a7c8db7e00,0.24,N
ATT-004438,WC-2023002230,repair_photo_4438.jpg,JPEG,4965,2025-07-14,6f844be093c5a13e,0.22,N
ATT-004439,WC-2023002230,invoice_4439.pdf,PDF,768,2025-07-14,30b631bfbf761437,0.19,N
ATT-004440,WC-2023002231,repair_photo_4440.jpg,JPEG,3827,2025-06-20,a0b57cfa2b12c210,0.03,N
ATT-004441,WC-2023002231,repair_photo_4441.jpg,JPEG,4399,2025-06-20,c07214c24bf57c62,0.22,N
ATT-004442,WC-2023002232,repair_photo_4442.jpg,JPEG,4111,2025-02-15,b58922f80754269c,0.13,N
ATT-004443,WC-2023002232,repair_photo_4443.jpg,JPEG,306,2025-02-15,db8bdb00fce60383,0.17,N
ATT-004444,WC-2023002232,invoice_4444.pdf,PDF,1474,2025-02-15,a74b315e59e1c33d,0.01,N
ATT-004445,WC-2023002233,repair_photo_4445.jpg,JPEG,1748,2025-07-06,fac256f534ac75ef,0.22,N
ATT-004446,WC-2023002233,repair_photo_4446.jpg,JPEG,4189,2025-07-06,02a1dc07f8a0e165,0.11,N
ATT-004447,WC-2023002233,invoice_4447.pdf,PDF,3629,2025-07-06,f28acf289899bf38,0.23,N
ATT-004448,WC-2023002234,repair_photo_4448.jpg,JPEG,3518,2023-02-08,c5b8e41e0ebbaf5d,0.19,N
ATT-004449,WC-2023002234,repair_photo_4449.jpg,JPEG,3484,2023-02-08,1ef542bcff31e763,0.01,N
ATT-004450,WC-2023002235,repair_photo_4450.jpg,JPEG,2914,2025-08-17,97610e3c267ab8e8,0.22,N
ATT-004451,WC-2023002236,repair_photo_4451.jpg,JPEG,2917,2024-09-16,8f898bc7dca60045,0.2,N
ATT-004452,WC-2023002236,repair_photo_4452.jpg,JPEG,2056,2024-09-16,dc65142e8ae28edd,0.24,N
ATT-004453,WC-2023002237,repair_photo_4453.jpg,JPEG,1980,2025-07-25,8c74bea8949d6a9b,0.17,N
ATT-004454,WC-2023002237,repair_photo_4454.jpg,JPEG,1775,2025-07-25,c1fcdc52b8f34647,0.17,N
ATT-004455,WC-2023002237,invoice_4455.pdf,PDF,2344,2025-07-25,ee840ce7b90970da,0.24,N
ATT-004456,WC-2023002238,repair_photo_4456.jpg,JPEG,4093,2024-10-09,d5741ceb68891c19,0.17,N
ATT-004457,WC-2023002238,repair_photo_4457.jpg,JPEG,2071,2024-10-09,8c6b5e7ba9f30b77,0.18,N
ATT-004458,WC-2023002238,invoice_4458.pdf,PDF,2970,2024-10-09,172621cd4de326c0,0.17,N
ATT-004459,WC-2023002239,repair_photo_4459.jpg,JPEG,931,2023-10-06,350416d9a8d9fe72,0.0,N
ATT-004460,WC-2023002239,repair_photo_4460.jpg,JPEG,4780,2023-10-06,69373a5cfc510fb0,0.03,N
ATT-004461,WC-2023002239,invoice_4461.pdf,PDF,4847,2023-10-06,578a1e78367db6ce,0.01,N
ATT-004462,WC-2023002240,repair_photo_4462.jpg,JPEG,4960,2024-02-25,d4251b8f072709f6,0.14,N
ATT-004463,WC-2023002241,repair_photo_4463.jpg,JPEG,2586,2025-02-06,3a9268ae7381fda5,0.21,N
ATT-004464,WC-2023002241,repair_photo_4464.jpg,JPEG,3410,2025-02-06,46b3a502e6937ad0,0.23,N
ATT-004465,WC-2023002242,repair_photo_4465.jpg,JPEG,1878,2024-02-09,8df3b96c23ddae6a,0.21,N
ATT-004466,WC-2023002242,repair_photo_4466.jpg,JPEG,3066,2024-02-09,8d8ccae4a736d600,0.06,N
ATT-004467,WC-2023002243,repair_photo_4467.jpg,JPEG,4940,2023-02-18,eae62bf3e26e67a6,0.18,N
ATT-004468,WC-2023002243,repair_photo_4468.jpg,JPEG,3031,2023-02-18,64052b6fdb835b96,0.14,N
ATT-004469,WC-2023002243,invoice_4469.pdf,PDF,2942,2023-02-18,7ed07689f542f7cb,0.16,N
ATT-004470,WC-2023002244,repair_photo_4470.jpg,JPEG,1831,2024-04-27,ce7205d49e9ea5da,0.12,N
ATT-004471,WC-2023002245,repair_photo_4471.jpg,JPEG,4237,2024-07-05,c7daa33964b250c4,0.12,N
ATT-004472,WC-2023002245,repair_photo_4472.jpg,JPEG,4982,2024-07-05,7406050a64c82f2f,0.15,N
ATT-004473,WC-2023002245,invoice_4473.pdf,PDF,4810,2024-07-05,ddd8eed9324f57c0,0.24,N
ATT-004474,WC-2023002246,repair_photo_4474.jpg,JPEG,1963,2024-07-10,2050c4c8169e8dd5,0.19,N
ATT-004475,WC-2023002246,repair_photo_4475.jpg,JPEG,1793,2024-07-10,abd621ad7fd62802,0.02,N
ATT-004476,WC-2023002246,invoice_4476.pdf,PDF,3116,2024-07-10,1339d4bbf906c12f,0.02,N
ATT-004477,WC-2023002247,repair_photo_4477.jpg,JPEG,3210,2025-04-16,0b266773a5251af2,0.11,N
ATT-004478,WC-2023002248,repair_photo_4478.jpg,JPEG,1109,2025-08-24,9c752e4a1591ec8d,0.09,N
ATT-004479,WC-2023002248,repair_photo_4479.jpg,JPEG,4605,2025-08-24,fc33b38097252d13,0.02,N
ATT-004480,WC-2023002248,invoice_4480.pdf,PDF,1794,2025-08-24,c0727af4fd24c1c0,0.23,N
ATT-004481,WC-2023002249,repair_photo_4481.jpg,JPEG,3731,2023-04-03,0fe8e127dde460aa,0.2,N
ATT-004482,WC-2023002249,repair_photo_4482.jpg,JPEG,274,2023-04-03,cb1eaa6d07fed3a5,0.23,N
ATT-004483,WC-2023002250,repair_photo_4483.jpg,JPEG,3323,2023-09-16,835c8819e0481cf3,0.19,N
ATT-004484,WC-2023002251,repair_photo_4484.jpg,JPEG,619,2025-11-01,94c43bc20a849c08,0.12,N
ATT-004485,WC-2023002252,repair_photo_4485.jpg,JPEG,1448,2025-08-16,c8c9a709922ea03e,0.15,N
ATT-004486,WC-2023002252,repair_photo_4486.jpg,JPEG,4992,2025-08-16,f60e6c6beb8ec77a,0.13,N
ATT-004487,WC-2023002253,repair_photo_4487.jpg,JPEG,2848,2023-02-11,5330455becbff54e,0.05,N
ATT-004488,WC-2023002253,repair_photo_4488.jpg,JPEG,2708,2023-02-11,99e6e600b7199765,0.21,N
ATT-004489,WC-2023002253,invoice_4489.pdf,PDF,1798,2023-02-11,6fed73938aad5d42,0.0,N
ATT-004490,WC-2023002254,repair_photo_4490.jpg,JPEG,2914,2025-09-21,349ad569f9a345a3,0.12,N
ATT-004491,WC-2023002254,repair_photo_4491.jpg,JPEG,3880,2025-09-21,5611ea13ee2884a6,0.1,N
ATT-004492,WC-2023002254,invoice_4492.pdf,PDF,857,2025-09-21,5b41dac9dc6c0cdb,0.1,N
ATT-004493,WC-2023002255,repair_photo_4493.jpg,JPEG,3434,2023-02-07,315ec0a124ee1e91,0.16,N
ATT-004494,WC-2023002255,repair_photo_4494.jpg,JPEG,2177,2023-02-07,919e7a9b599e557f,0.21,N
ATT-004495,WC-2023002256,repair_photo_4495.jpg,JPEG,4312,2024-07-05,6a9350ba61d35294,0.07,N
ATT-004496,WC-2023002256,repair_photo_4496.jpg,JPEG,1625,2024-07-05,4b0ec436fddfebc8,0.21,N
ATT-004497,WC-2023002257,repair_photo_4497.jpg,JPEG,2692,2025-06-21,c7ad39f45f67a156,0.04,N
ATT-004498,WC-2023002257,repair_photo_4498.jpg,JPEG,413,2025-06-21,aa076768f58a2a04,0.08,N
ATT-004499,WC-2023002258,repair_photo_4499.jpg,JPEG,2727,2025-10-02,4fcbf19a0bb28c28,0.2,N
ATT-004500,WC-2023002258,repair_photo_4500.jpg,JPEG,2613,2025-10-02,56e950f698b534a7,0.2,N
ATT-004501,WC-2023002259,repair_photo_4501.jpg,JPEG,2633,2025-11-25,18dd388c3d588c01,0.17,N
ATT-004502,WC-2023002259,repair_photo_4502.jpg,JPEG,352,2025-11-25,ffdc11625f2f27fd,0.19,N
ATT-004503,WC-2023002259,invoice_4503.pdf,PDF,1478,2025-11-25,3634b8cde273f47d,0.12,N
ATT-004504,WC-2023002260,repair_photo_4504.jpg,JPEG,2202,2025-10-21,0fd5b95762d89bf5,0.02,N
ATT-004505,WC-2023002260,repair_photo_4505.jpg,JPEG,4194,2025-10-21,c388df63b9c06705,0.06,N
ATT-004506,WC-2023002261,repair_photo_4506.jpg,JPEG,4682,2025-10-25,707f62280a8fb1e4,0.15,N
ATT-004507,WC-2023002262,repair_photo_4507.jpg,JPEG,4214,2023-09-16,97d4e4dc8cae4e12,0.01,N
ATT-004508,WC-2023002262,repair_photo_4508.jpg,JPEG,4890,2023-09-16,a36daf85ac5238be,0.12,N
ATT-004509,WC-2023002262,invoice_4509.pdf,PDF,672,2023-09-16,ad23a1d66226a668,0.01,N
ATT-004510,WC-2023002263,repair_photo_4510.jpg,JPEG,4834,2025-02-26,26767bf76e9a4881,0.21,N
ATT-004511,WC-2023002263,repair_photo_4511.jpg,JPEG,4377,2025-02-26,d384cba975e68b86,0.05,N
ATT-004512,WC-2023002263,invoice_4512.pdf,PDF,3406,2025-02-26,2c18b2719ac356bd,0.15,N
ATT-004513,WC-2023002264,repair_photo_4513.jpg,JPEG,938,2023-08-24,bd992d7d1c26884c,0.14,N
ATT-004514,WC-2023002264,repair_photo_4514.jpg,JPEG,4193,2023-08-24,2de70627cbfd5a2b,0.11,N
ATT-004515,WC-2023002264,invoice_4515.pdf,PDF,4774,2023-08-24,e6de916a5b80a5db,0.23,N
ATT-004516,WC-2023002265,repair_photo_4516.jpg,JPEG,2729,2023-05-04,1ce71fefbe7a40b4,0.25,N
ATT-004517,WC-2023002266,repair_photo_4517.jpg,JPEG,3001,2024-07-05,f486aac95085d4c6,0.04,N
ATT-004518,WC-2023002266,repair_photo_4518.jpg,JPEG,4220,2024-07-05,b3fac2f37763cd0d,0.19,N
ATT-004519,WC-2023002266,invoice_4519.pdf,PDF,2645,2024-07-05,576ef4854b1606d6,0.01,N
ATT-004520,WC-2023002267,repair_photo_4520.jpg,JPEG,2204,2025-04-12,0dde5ecfa46642f8,0.08,N
ATT-004521,WC-2023002267,repair_photo_4521.jpg,JPEG,4230,2025-04-12,b4cde42f173835ff,0.23,N
ATT-004522,WC-2023002267,invoice_4522.pdf,PDF,2309,2025-04-12,a773b14ec4d29f53,0.11,N
ATT-004523,WC-2023002268,repair_photo_4523.jpg,JPEG,844,2025-09-14,d5101b17d45a7b82,0.04,N
ATT-004524,WC-2023002269,repair_photo_4524.jpg,JPEG,3114,2025-01-12,d4129ea5b33d253f,0.13,N
ATT-004525,WC-2023002269,repair_photo_4525.jpg,JPEG,984,2025-01-12,dede184045a7222f,0.22,N
ATT-004526,WC-2023002269,invoice_4526.pdf,PDF,1588,2025-01-12,a2aa64261523f99e,0.05,N
ATT-004527,WC-2023002270,repair_photo_4527.jpg,JPEG,1141,2023-09-01,ea210959fd489711,0.11,N
ATT-004528,WC-2023002270,repair_photo_4528.jpg,JPEG,3997,2023-09-01,f6530090e959c3b6,0.01,N
ATT-004529,WC-2023002270,invoice_4529.pdf,PDF,4670,2023-09-01,355ee86f3d4cdcb0,0.08,N
ATT-004530,WC-2023002271,repair_photo_4530.jpg,JPEG,939,2023-07-20,812d5142b72f506b,0.03,N
ATT-004531,WC-2023002272,repair_photo_4531.jpg,JPEG,4250,2025-01-22,19eacc690b9e8e50,0.03,N
ATT-004532,WC-2023002273,repair_photo_4532.jpg,JPEG,1990,2024-08-09,e30f83bf1ea0e816,0.18,N
ATT-004533,WC-2023002273,repair_photo_4533.jpg,JPEG,2039,2024-08-09,415603ad4df1db89,0.01,N
ATT-004534,WC-2023002273,invoice_4534.pdf,PDF,423,2024-08-09,7da71d7ffd81930a,0.09,N
ATT-004535,WC-2023002274,repair_photo_4535.jpg,JPEG,2570,2024-01-06,41d0c0bae94e0afd,0.01,N
ATT-004536,WC-2023002274,repair_photo_4536.jpg,JPEG,4929,2024-01-06,055700b156266860,0.23,N
ATT-004537,WC-2023002274,invoice_4537.pdf,PDF,1051,2024-01-06,493ca8523633296a,0.12,N
ATT-004538,WC-2023002275,repair_photo_4538.jpg,JPEG,1120,2023-01-16,415800af8539f5a8,0.23,N
ATT-004539,WC-2023002276,repair_photo_4539.jpg,JPEG,2247,2025-02-12,35008b6846e1a5e3,0.18,N
ATT-004540,WC-2023002276,repair_photo_4540.jpg,JPEG,2976,2025-02-12,eba9eb0997b2eac5,0.25,N
ATT-004541,WC-2023002277,repair_photo_4541.jpg,JPEG,1609,2024-11-24,8bcc7bbb9e4bb6eb,0.23,N
ATT-004542,WC-2023002277,repair_photo_4542.jpg,JPEG,1657,2024-11-24,4d2a3cc09b8e019d,0.25,N
ATT-004543,WC-2023002278,repair_photo_4543.jpg,JPEG,4223,2023-01-10,55966fad1aa55cfd,0.2,N
ATT-004544,WC-2023002278,repair_photo_4544.jpg,JPEG,2136,2023-01-10,b86a089ef56a8331,0.19,N
ATT-004545,WC-2023002279,repair_photo_4545.jpg,JPEG,4593,2024-11-10,59b21e913521d05b,0.09,N
ATT-004546,WC-2023002280,repair_photo_4546.jpg,JPEG,3168,2024-02-22,c459cd1fffa18eab,0.2,N
ATT-004547,WC-2023002280,repair_photo_4547.jpg,JPEG,2788,2024-02-22,10c950d0d2a9ef46,0.04,N
ATT-004548,WC-2023002281,repair_photo_4548.jpg,JPEG,3891,2025-02-26,7ed4cad72ea32991,0.04,N
ATT-004549,WC-2023002281,repair_photo_4549.jpg,JPEG,2613,2025-02-26,6a51a5c2ffc712e7,0.04,N
ATT-004550,WC-2023002282,repair_photo_4550.jpg,JPEG,4394,2024-05-20,e17a3d03279614da,0.03,N
ATT-004551,WC-2023002282,repair_photo_4551.jpg,JPEG,402,2024-05-20,629bc27b37f7d4ad,0.08,N
ATT-004552,WC-2023002282,invoice_4552.pdf,PDF,3631,2024-05-20,3a74db640cfc0540,0.07,N
ATT-004553,WC-2023002283,repair_photo_4553.jpg,JPEG,3557,2024-04-28,2d812cea263ea58a,0.13,N
ATT-004554,WC-2023002283,repair_photo_4554.jpg,JPEG,3542,2024-04-28,17d127dd7a73937e,0.13,N
ATT-004555,WC-2023002283,invoice_4555.pdf,PDF,4546,2024-04-28,4dc58f294b066260,0.11,N
ATT-004556,WC-2023002284,repair_photo_4556.jpg,JPEG,823,2023-12-24,7222e5428ca51366,0.02,N
ATT-004557,WC-2023002284,repair_photo_4557.jpg,JPEG,3829,2023-12-24,4040385d067ba32a,0.0,N
ATT-004558,WC-2023002284,invoice_4558.pdf,PDF,566,2023-12-24,6c155242bfbe8c4c,0.0,N
ATT-004559,WC-2023002285,repair_photo_4559.jpg,JPEG,2974,2025-03-14,236f53807a044846,0.01,N
ATT-004560,WC-2023002285,repair_photo_4560.jpg,JPEG,1996,2025-03-14,49fbed2167048875,0.16,N
ATT-004561,WC-2023002285,invoice_4561.pdf,PDF,706,2025-03-14,0d5c24ec427365ab,0.08,N
ATT-004562,WC-2023002286,repair_photo_4562.jpg,JPEG,1213,2024-01-20,bbf102a60ff33826,0.23,N
ATT-004563,WC-2023002286,repair_photo_4563.jpg,JPEG,3850,2024-01-20,f227e65f5847b23d,0.19,N
ATT-004564,WC-2023002286,invoice_4564.pdf,PDF,4601,2024-01-20,627fa0bfddd0e849,0.15,N
ATT-004565,WC-2023002287,repair_photo_4565.jpg,JPEG,4651,2025-03-02,c729b4e051567f46,0.02,N
ATT-004566,WC-2023002287,repair_photo_4566.jpg,JPEG,2927,2025-03-02,6f1883bea02885dc,0.19,N
ATT-004567,WC-2023002287,invoice_4567.pdf,PDF,828,2025-03-02,079e18a7666412d2,0.05,N
ATT-004568,WC-2023002288,repair_photo_4568.jpg,JPEG,3553,2024-06-13,bc47a8452a7f8c66,0.07,N
ATT-004569,WC-2023002288,repair_photo_4569.jpg,JPEG,4718,2024-06-13,3390b2b558e9b6c5,0.2,N
ATT-004570,WC-2023002288,invoice_4570.pdf,PDF,2114,2024-06-13,cdd121a515345c49,0.2,N
ATT-004571,WC-2023002289,repair_photo_4571.jpg,JPEG,1337,2025-04-05,1a5c01fa25d3783f,0.19,N
ATT-004572,WC-2023002290,repair_photo_4572.jpg,JPEG,2124,2025-10-14,d337e15fcc02e268,0.05,N
ATT-004573,WC-2023002291,repair_photo_4573.jpg,JPEG,1251,2023-01-04,5e3b5719a34aced0,0.2,N
ATT-004574,WC-2023002292,repair_photo_4574.jpg,JPEG,2767,2025-03-12,1e759125a9a01aad,0.23,N
ATT-004575,WC-2023002292,repair_photo_4575.jpg,JPEG,4134,2025-03-12,000ca99b2cfef9b0,0.25,N
ATT-004576,WC-2023002293,repair_photo_4576.jpg,JPEG,2891,2024-01-22,78fa8fe189b164c4,0.09,N
ATT-004577,WC-2023002293,repair_photo_4577.jpg,JPEG,4487,2024-01-22,a847511510326daf,0.21,N
