claim_id,cluster_id,cluster_size,distance_from_centroid,is_outlier,cluster_avg_claim_amount,cluster_std_claim_amount,claim_amount_z_score
WC-2023002437,Transmission-Class8-Heavy-Use,276,1.02,N,4789.88,1996.74,1.8
WC-2023002438,Electrical-Intermittent-Faults,470,3.102,Y,3130.91,1970.63,1.05
WC-2023002439,Emission-High-Mileage-Cascadia,339,1.075,N,3724.51,1975.33,-0.21
WC-2023002440,Brake-Rust-Belt-Winter,562,2.165,N,2534.44,1878.53,-0.58
WC-2023002441,Transmission-Class8-Heavy-Use,276,0.471,N,4789.88,1996.74,1.13
WC-2023002442,Emission-DPF-Regen-Failure,335,0.436,N,3920.94,2145.67,-0.32
WC-2023002443,Emission-DPF-Regen-Failure,335,1.334,N,3920.94,2145.67,-1.39
WC-2023002444,Campaign-Related-Defect,1241,0.913,N,4154.73,2330.54,-1.42
WC-2023002445,Cab-Body-Regional-Distribution,260,1.681,N,2397.55,2071.18,-0.94
WC-2023002446,Brake-Rust-Belt-Winter,562,1.196,N,2534.44,1878.53,-1.1
WC-2023002447,Electrical-Intermittent-Faults,470,0.583,N,3130.91,1970.63,-0.16
WC-2023002448,Brake-Rust-Belt-Winter,562,0.306,N,2534.44,1878.53,0.86
WC-2023002449,Campaign-Related-Defect,1241,1.321,N,4154.73,2330.54,-0.87
WC-2023002450,Emission-High-Mileage-Cascadia,339,1.985,N,3724.51,1975.33,0.58
WC-2023002451,Transmission-Class8-Heavy-Use,276,1.125,N,4789.88,1996.74,0.19
WC-2023002452,Emission-High-Mileage-Cascadia,339,1.266,N,3724.51,1975.33,-1.38
WC-2023002453,Emission-DPF-Regen-Failure,335,0.224,N,3920.94,2145.67,0.63
WC-2023002454,Campaign-Related-Defect,1241,0.339,N,4154.73,2330.54,-0.18
WC-2023002455,Brake-Rust-Belt-Winter,562,0.362,N,2534.44,1878.53,-0.54
WC-2023002456,Engine-Extended-Warranty,364,1.93,N,4658.44,2195.34,-1.11
WC-2023002457,Cooling-Summer-Sun-Belt,509,1.512,N,2771.87,2089.92,-0.39
WC-2023002458,Campaign-Related-Defect,1241,1.407,N,4154.73,2330.54,1.16
WC-2023002459,Fuel-System-Cold-Start,390,1.855,N,3525.56,2352.52,-0.46
WC-2023002460,Campaign-Related-Defect,1241,4.191,Y,4154.73,2330.54,-0.74
WC-2023002461,Electrical-Intermittent-Faults,470,1.357,N,3130.91,1970.63,1.17
WC-2023002462,Emission-High-Mileage-Cascadia,339,0.725,N,3724.51,1975.33,0.41
WC-2023002463,Drivetrain-Construction-Fleet,254,0.174,N,4330.36,2909.27,-1.36
WC-2023002464,Emission-DPF-Regen-Failure,335,1.455,N,3920.94,2145.67,0.39
WC-2023002465,Emission-High-Mileage-Cascadia,339,3.848,Y,3724.51,1975.33,2.42
WC-2023002466,Campaign-Related-Defect,1241,0.655,N,4154.73,2330.54,-0.34
WC-2023002467,Brake-Rust-Belt-Winter,562,0.212,N,2534.44,1878.53,0.04
WC-2023002468,Cooling-Summer-Sun-Belt,509,1.89,N,2771.87,2089.92,-0.1
WC-2023002469,Campaign-Related-Defect,1241,1.713,N,4154.73,2330.54,-0.08
WC-2023002470,Campaign-Related-Defect,1241,0.33,N,4154.73,2330.54,-0.11
WC-2023002471,Engine-Extended-Warranty,364,0.658,N,4658.44,2195.34,0.49
WC-2023002472,Drivetrain-Construction-Fleet,254,0.381,N,4330.36,2909.27,-0.86
WC-2023002473,Cab-Body-Regional-Distribution,260,0.447,N,2397.55,2071.18,2.36
WC-2023002474,Campaign-Related-Defect,1241,0.888,N,4154.73,2330.54,0.39
WC-2023002475,Campaign-Related-Defect,1241,0.314,N,4154.73,2330.54,2.72
WC-2023002476,Transmission-Class8-Heavy-Use,276,1.44,N,4789.88,1996.74,-1.01
WC-2023002477,Cab-Body-Regional-Distribution,260,0.635,N,2397.55,2071.18,-0.26
WC-2023002478,Brake-Rust-Belt-Winter,562,3.551,Y,2534.44,1878.53,-0.76
WC-2023002479,Drivetrain-Construction-Fleet,254,1.635,N,4330.36,2909.27,0.12
WC-2023002480,Emission-High-Mileage-Cascadia,339,0.817,N,3724.51,1975.33,-0.11
WC-2023002481,Campaign-Related-Defect,1241,1.486,N,4154.73,2330.54,-1.26
WC-2023002482,Campaign-Related-Defect,1241,1.318,N,4154.73,2330.54,-0.51
WC-2023002483,Fuel-System-Cold-Start,390,0.616,N,3525.56,2352.52,-0.49
WC-2023002484,Transmission-Class8-Heavy-Use,276,1.55,N,4789.88,1996.74,-1.12
WC-2023002485,Emission-High-Mileage-Cascadia,339,0.921,N,3724.51,1975.33,-0.31
WC-2023002486,Drivetrain-Construction-Fleet,254,0.135,N,4330.36,2909.27,1.93
WC-2023002487,Electrical-Intermittent-Faults,470,0.672,N,3130.91,1970.63,0.49
WC-2023002488,Campaign-Related-Defect,1241,0.248,N,4154.73,2330.54,-1.16
WC-2023002489,Transmission-Class8-Heavy-Use,276,0.87,N,4789.88,1996.74,-0.61
WC-2023002490,Campaign-Related-Defect,1241,1.483,N,4154.73,2330.54,-1.36
WC-2023002491,Electrical-Intermittent-Faults,470,1.249,N,3130.91,1970.63,1.38
WC-2023002492,Campaign-Related-Defect,1241,0.58,N,4154.73,2330.54,-0.62
WC-2023002493,Brake-Rust-Belt-Winter,562,0.245,N,2534.44,1878.53,1.26
WC-2023002494,Transmission-Class8-Heavy-Use,276,1.255,N,4789.88,1996.74,-0.66
WC-2023002495,Brake-Rust-Belt-Winter,562,1.157,N,2534.44,1878.53,2.21
WC-2023002496,Campaign-Related-Defect,1241,1.85,N,4154.73,2330.54,1.34
WC-2023002497,Cooling-Summer-Sun-Belt,509,0.801,N,2771.87,2089.92,-0.71
WC-2023002498,Campaign-Related-Defect,1241,0.835,N,4154.73,2330.54,-1.62
WC-2023002499,Engine-Extended-Warranty,364,1.044,N,4658.44,2195.34,1.19
WC-2023002500,Cooling-Summer-Sun-Belt,509,0.284,N,2771.87,2089.92,1.22
WC-2023002501,Cooling-Summer-Sun-Belt,509,1.387,N,2771.87,2089.92,-0.21
WC-2023002502,Fuel-System-Cold-Start,390,0.657,N,3525.56,2352.52,0.14
WC-2023002503,Drivetrain-Construction-Fleet,254,0.331,N,4330.36,2909.27,-1.36
WC-2023002504,Cooling-Summer-Sun-Belt,509,1.475,N,2771.87,2089.92,-0.78
WC-2023002505,Brake-Rust-Belt-Winter,562,1.908,N,2534.44,1878.53,0.8
WC-2023002506,Cooling-Summer-Sun-Belt,509,0.501,N,2771.87,2089.92,-0.28
WC-2023002507,Cooling-Summer-Sun-Belt,509,1.731,N,2771.87,2089.92,-0.72
WC-2023002508,Emission-DPF-Regen-Failure,335,0.605,N,3920.94,2145.67,-1.4
WC-2023002509,Fuel-System-Cold-Start,390,0.448,N,3525.56,2352.52,0.39
WC-2023002510,Engine-Extended-Warranty,364,1.765,N,4658.44,2195.34,1.5
WC-2023002511,Campaign-Related-Defect,1241,0.706,N,4154.73,2330.54,0.27
WC-2023002512,Fuel-System-Cold-Start,390,1.66,N,3525.56,2352.52,-1.26
WC-2023002513,Fuel-System-Cold-Start,390,0.818,N,3525.56,2352.52,0.29
WC-2023002514,Cooling-Summer-Sun-Belt,509,0.454,N,2771.87,2089.92,-0.7
WC-2023002515,Fuel-System-Cold-Start,390,1.457,N,3525.56,2352.52,0.45
WC-2023002516,Fuel-System-Cold-Start,390,0.853,N,3525.56,2352.52,-0.48
WC-2023002517,Engine-Extended-Warranty,364,1.028,N,4658.44,2195.34,3.0
WC-2023002518,Campaign-Related-Defect,1241,1.333,N,4154.73,2330.54,-0.89
WC-2023002519,Campaign-Related-Defect,1241,1.21,N,4154.73,2330.54,2.47
WC-2023002520,Transmission-Class8-Heavy-Use,276,0.821,N,4789.88,1996.74,-0.58
WC-2023002521,Campaign-Related-Defect,1241,0.902,N,4154.73,2330.54,-1.11
WC-2023002522,Campaign-Related-Defect,1241,1.134,N,4154.73,2330.54,-0.83
WC-2023002523,Campaign-Related-Defect,1241,0.923,N,4154.73,2330.54,0.87
WC-2023002524,Emission-High-Mileage-Cascadia,339,0.322,N,3724.51,1975.33,-0.37
WC-2023002525,Brake-Rust-Belt-Winter,562,0.256,N,2534.44,1878.53,1.26
WC-2023002526,Fuel-System-Cold-Start,390,1.039,N,3525.56,2352.52,-0.59
WC-2023002527,Emission-High-Mileage-Cascadia,339,1.746,N,3724.51,1975.33,0.75
WC-2023002528,Cooling-Summer-Sun-Belt,509,1.45,N,2771.87,2089.92,-0.45
WC-2023002529,Cab-Body-Regional-Distribution,260,2.741,N,2397.55,2071.18,0.76
WC-2023002530,Campaign-Related-Defect,1241,1.435,N,4154.73,2330.54,-0.21
WC-2023002531,Cab-Body-Regional-Distribution,260,1.17,N,2397.55,2071.18,-0.29
WC-2023002532,Engine-Extended-Warranty,364,0.255,N,4658.44,2195.34,-1.2
WC-2023002533,Cooling-Summer-Sun-Belt,509,0.719,N,2771.87,2089.92,-0.91
WC-2023002534,Electrical-Intermittent-Faults,470,0.408,N,3130.91,1970.63,-0.92
WC-2023002535,Brake-Rust-Belt-Winter,562,0.779,N,2534.44,1878.53,0.61
WC-2023002536,Brake-Rust-Belt-Winter,562,0.937,N,2534.44,1878.53,-0.6
WC-2023002537,Cooling-Summer-Sun-Belt,509,1.195,N,2771.87,2089.92,-0.05
WC-2023002538,Fuel-System-Cold-Start,390,0.38,N,3525.56,2352.52,1.16
WC-2023002539,Electrical-Intermittent-Faults,470,0.549,N,3130.91,1970.63,1.1
WC-2023002540,Fuel-System-Cold-Start,390,1.075,N,3525.56,2352.52,2.6
WC-2023002541,Emission-DPF-Regen-Failure,335,2.538,N,3920.94,2145.67,-0.25
WC-2023002542,Cab-Body-Regional-Distribution,260,1.686,N,2397.55,2071.18,3.09
WC-2023002543,Campaign-Related-Defect,1241,1.698,N,4154.73,2330.54,-0.78
WC-2023002544,Transmission-Class8-Heavy-Use,276,0.932,N,4789.88,1996.74,-0.8
WC-2023002545,Electrical-Intermittent-Faults,470,0.235,N,3130.91,1970.63,1.19
WC-2023002546,Emission-DPF-Regen-Failure,335,0.281,N,3920.94,2145.67,-0.34
WC-2023002547,Emission-DPF-Regen-Failure,335,1.887,N,3920.94,2145.67,-0.12
WC-2023002548,Electrical-Intermittent-Faults,470,0.261,N,3130.91,1970.63,-0.08
WC-2023002549,Campaign-Related-Defect,1241,1.907,N,4154.73,2330.54,-0.55
WC-2023002550,Brake-Rust-Belt-Winter,562,0.286,N,2534.44,1878.53,1.64
WC-2023002551,Campaign-Related-Defect,1241,0.783,N,4154.73,2330.54,-1.06
WC-2023002552,Brake-Rust-Belt-Winter,562,1.919,N,2534.44,1878.53,-0.12
WC-2023002553,Cooling-Summer-Sun-Belt,509,0.292,N,2771.87,2089.92,-0.72
WC-2023002554,Fuel-System-Cold-Start,390,0.438,N,3525.56,2352.52,-1.25
WC-2023002555,Campaign-Related-Defect,1241,0.792,N,4154.73,2330.54,0.03
WC-2023002556,Emission-High-Mileage-Cascadia,339,0.953,N,3724.51,1975.33,0.96
WC-2023002557,Campaign-Related-Defect,1241,1.685,N,4154.73,2330.54,0.69
WC-2023002558,Transmission-Class8-Heavy-Use,276,1.842,N,4789.88,1996.74,-0.44
WC-2023002559,Campaign-Related-Defect,1241,1.259,N,4154.73,2330.54,-0.85
WC-2023002560,Cooling-Summer-Sun-Belt,509,1.517,N,2771.87,2089.92,0.19
WC-2023002561,Emission-DPF-Regen-Failure,335,0.176,N,3920.94,2145.67,-1.05
WC-2023002562,Emission-DPF-Regen-Failure,335,1.375,N,3920.94,2145.67,0.23
WC-2023002563,Brake-Rust-Belt-Winter,562,1.217,N,2534.44,1878.53,1.4
WC-2023002564,Brake-Rust-Belt-Winter,562,0.24,N,2534.44,1878.53,0.59
WC-2023002565,Engine-Extended-Warranty,364,1.191,N,4658.44,2195.34,-1.4
WC-2023002566,Electrical-Intermittent-Faults,470,0.725,N,3130.91,1970.63,-1.11
WC-2023002567,Campaign-Related-Defect,1241,0.104,N,4154.73,2330.54,0.06
WC-2023002568,Emission-High-Mileage-Cascadia,339,1.938,N,3724.51,1975.33,2.51
WC-2023002569,Engine-Extended-Warranty,364,0.458,N,4658.44,2195.34,0.98
WC-2023002570,Cab-Body-Regional-Distribution,260,1.157,N,2397.55,2071.18,2.1
WC-2023002571,Cab-Body-Regional-Distribution,260,1.425,N,2397.55,2071.18,0.02
WC-2023002572,Cooling-Summer-Sun-Belt,509,1.043,N,2771.87,2089.92,-1.13
WC-2023002573,Fuel-System-Cold-Start,390,0.107,N,3525.56,2352.52,-1.26
WC-2023002574,Brake-Rust-Belt-Winter,562,0.789,N,2534.44,1878.53,-0.32
WC-2023002575,Cab-Body-Regional-Distribution,260,0.189,N,2397.55,2071.18,-0.88
WC-2023002576,Cooling-Summer-Sun-Belt,509,0.227,N,2771.87,2089.92,-0.48
WC-2023002577,Engine-Extended-Warranty,364,0.466,N,4658.44,2195.34,-0.18
WC-2023002578,Campaign-Related-Defect,1241,1.807,N,4154.73,2330.54,-0.84
WC-2023002579,Cab-Body-Regional-Distribution,260,1.649,N,2397.55,2071.18,0.11
WC-2023002580,Campaign-Related-Defect,1241,0.847,N,4154.73,2330.54,-0.65
WC-2023002581,Cooling-Summer-Sun-Belt,509,0.697,N,2771.87,2089.92,-0.62
WC-2023002582,Engine-Extended-Warranty,364,0.79,N,4658.44,2195.34,0.08
WC-2023002583,Brake-Rust-Belt-Winter,562,0.175,N,2534.44,1878.53,0.87
WC-2023002584,Campaign-Related-Defect,1241,0.186,N,4154.73,2330.54,1.54
WC-2023002585,Transmission-Class8-Heavy-Use,276,0.63,N,4789.88,1996.74,1.01
WC-2023002586,Campaign-Related-Defect,1241,0.989,N,4154.73,2330.54,0.19
WC-2023002587,Cooling-Summer-Sun-Belt,509,1.569,N,2771.87,2089.92,1.0
WC-2023002588,Campaign-Related-Defect,1241,0.126,N,4154.73,2330.54,-0.87
WC-2023002589,Transmission-Class8-Heavy-Use,276,0.731,N,4789.88,1996.74,-1.15
WC-2023002590,Drivetrain-Construction-Fleet,254,0.667,N,4330.36,2909.27,-0.89
WC-2023002591,Brake-Rust-Belt-Winter,562,0.664,N,2534.44,1878.53,-0.65
WC-2023002592,Emission-DPF-Regen-Failure,335,0.335,N,3920.94,2145.67,-0.37
WC-2023002593,Fuel-System-Cold-Start,390,1.552,N,3525.56,2352.52,-0.45
WC-2023002594,Brake-Rust-Belt-Winter,562,0.144,N,2534.44,1878.53,-1.04
WC-2023002595,Campaign-Related-Defect,1241,0.973,N,4154.73,2330.54,-0.79
WC-2023002596,Emission-High-Mileage-Cascadia,339,1.296,N,3724.51,1975.33,-0.17
WC-2023002597,Brake-Rust-Belt-Winter,562,2.185,N,2534.44,1878.53,-0.21
WC-2023002598,Brake-Rust-Belt-Winter,562,1.836,N,2534.44,1878.53,1.89
WC-2023002599,Cooling-Summer-Sun-Belt,509,0.841,N,2771.87,2089.92,-0.89
WC-2023002600,Engine-Extended-Warranty,364,0.46,N,4658.44,2195.34,-0.42
WC-2023002601,Campaign-Related-Defect,1241,3.454,Y,4154.73,2330.54,0.38
WC-2023002602,Brake-Rust-Belt-Winter,562,0.103,N,2534.44,1878.53,1.01
WC-2023002603,Drivetrain-Construction-Fleet,254,1.829,N,4330.36,2909.27,0.87
WC-2023002604,Transmission-Class8-Heavy-Use,276,0.752,N,4789.88,1996.74,0.17
WC-2023002605,Campaign-Related-Defect,1241,1.267,N,4154.73,2330.54,-0.13
WC-2023002606,Fuel-System-Cold-Start,390,1.133,N,3525.56,2352.52,0.62
WC-2023002607,Brake-Rust-Belt-Winter,562,0.181,N,2534.44,1878.53,-0.54
WC-2023002608,Electrical-Intermittent-Faults,470,1.811,N,3130.91,1970.63,-0.9
WC-2023002609,Cooling-Summer-Sun-Belt,509,1.578,N,2771.87,2089.92,0.37
WC-2023002610,Emission-High-Mileage-Cascadia,339,0.137,N,3724.51,1975.33,-1.4
WC-2023002611,Cab-Body-Regional-Distribution,260,1.029,N,2397.55,2071.18,-0.92
WC-2023002612,Campaign-Related-Defect,1241,1.906,N,4154.73,2330.54,1.33
WC-2023002613,Electrical-Intermittent-Faults,470,0.364,N,3130.91,1970.63,1.92
WC-2023002614,Brake-Rust-Belt-Winter,562,1.335,N,2534.44,1878.53,-0.65
WC-2023002615,Engine-Extended-Warranty,364,0.629,N,4658.44,2195.34,0.29
WC-2023002616,Campaign-Related-Defect,1241,1.75,N,4154.73,2330.54,-0.15
WC-2023002617,Emission-High-Mileage-Cascadia,339,1.619,N,3724.51,1975.33,-0.94
WC-2023002618,Campaign-Related-Defect,1241,2.629,N,4154.73,2330.54,-1.42
WC-2023002619,Campaign-Related-Defect,1241,0.237,N,4154.73,2330.54,0.87
WC-2023002620,Electrical-Intermittent-Faults,470,1.643,N,3130.91,1970.63,-0.34
WC-2023002621,Cooling-Summer-Sun-Belt,509,3.825,Y,2771.87,2089.92,-0.64
WC-2023002622,Campaign-Related-Defect,1241,1.197,N,4154.73,2330.54,-1.6
WC-2023002623,Fuel-System-Cold-Start,390,1.785,N,3525.56,2352.52,-0.16
WC-2023002624,Cab-Body-Regional-Distribution,260,0.998,N,2397.55,2071.18,-0.91
WC-2023002625,Engine-Extended-Warranty,364,1.468,N,4658.44,2195.34,1.09
WC-2023002626,Campaign-Related-Defect,1241,0.517,N,4154.73,2330.54,0.71
WC-2023002627,Campaign-Related-Defect,1241,0.471,N,4154.73,2330.54,-1.43
WC-2023002628,Emission-DPF-Regen-Failure,335,1.456,N,3920.94,2145.67,0.04
WC-2023002629,Transmission-Class8-Heavy-Use,276,1.837,N,4789.88,1996.74,-0.24
WC-2023002630,Brake-Rust-Belt-Winter,562,1.551,N,2534.44,1878.53,-0.48
WC-2023002631,Cab-Body-Regional-Distribution,260,1.324,N,2397.55,2071.18,1.03
WC-2023002632,Emission-DPF-Regen-Failure,335,0.834,N,3920.94,2145.67,-0.46
WC-2023002633,Brake-Rust-Belt-Winter,562,0.517,N,2534.44,1878.53,4.02
WC-2023002634,Emission-DPF-Regen-Failure,335,0.626,N,3920.94,2145.67,-0.51
WC-2023002635,Cab-Body-Regional-Distribution,260,0.721,N,2397.55,2071.18,0.36
WC-2023002636,Cooling-Summer-Sun-Belt,509,1.778,N,2771.87,2089.92,0.31
WC-2023002637,Fuel-System-Cold-Start,390,1.569,N,3525.56,2352.52,-0.48
WC-2023002638,Brake-Rust-Belt-Winter,562,0.977,N,2534.44,1878.53,0.04
WC-2023002639,Campaign-Related-Defect,1241,1.818,N,4154.73,2330.54,0.41
WC-2023002640,Emission-High-Mileage-Cascadia,339,1.935,N,3724.51,1975.33,0.73
WC-2023002641,Emission-High-Mileage-Cascadia,339,4.092,Y,3724.51,1975.33,1.41
WC-2023002642,Cooling-Summer-Sun-Belt,509,0.256,N,2771.87,2089.92,-0.3
WC-2023002643,Electrical-Intermittent-Faults,470,0.999,N,3130.91,1970.63,0.76
WC-2023002644,Drivetrain-Construction-Fleet,254,1.816,N,4330.36,2909.27,1.06
WC-2023002645,Emission-High-Mileage-Cascadia,339,0.133,N,3724.51,1975.33,0.67
WC-2023002646,Campaign-Related-Defect,1241,0.913,N,4154.73,2330.54,2.04
WC-2023002647,Campaign-Related-Defect,1241,0.437,N,4154.73,2330.54,-0.56
WC-2023002648,Cooling-Summer-Sun-Belt,509,1.611,N,2771.87,2089.92,0.79
WC-2023002649,Emission-High-Mileage-Cascadia,339,1.741,N,3724.51,1975.33,1.24
WC-2023002650,Campaign-Related-Defect,1241,0.137,N,4154.73,2330.54,2.67
WC-2023002651,Campaign-Related-Defect,1241,0.949,N,4154.73,2330.54,2.58
WC-2023002652,Brake-Rust-Belt-Winter,562,1.948,N,2534.44,1878.53,-0.57
WC-2023002653,Electrical-Intermittent-Faults,470,0.378,N,3130.91,1970.63,1.12
WC-2023002654,Emission-High-Mileage-Cascadia,339,0.494,N,3724.51,1975.33,-1.4
WC-2023002655,Emission-High-Mileage-Cascadia,339,1.191,N,3724.51,1975.33,-0.21
WC-2023002656,Campaign-Related-Defect,1241,0.386,N,4154.73,2330.54,-0.04
WC-2023002657,Fuel-System-Cold-Start,390,0.703,N,3525.56,2352.52,-0.35
WC-2023002658,Fuel-System-Cold-Start,390,0.136,N,3525.56,2352.52,0.69
WC-2023002659,Electrical-Intermittent-Faults,470,1.917,N,3130.91,1970.63,0.3
WC-2023002660,Fuel-System-Cold-Start,390,1.826,N,3525.56,2352.52,-0.17
WC-2023002661,Campaign-Related-Defect,1241,1.948,N,4154.73,2330.54,-1.6
WC-2023002662,Campaign-Related-Defect,1241,1.945,N,4154.73,2330.54,0.52
WC-2023002663,Cooling-Summer-Sun-Belt,509,1.851,N,2771.87,2089.92,-0.9
WC-2023002664,Drivetrain-Construction-Fleet,254,0.667,N,4330.36,2909.27,0.23
WC-2023002665,Engine-Extended-Warranty,364,0.134,N,4658.44,2195.34,-1.42
WC-2023002666,Campaign-Related-Defect,1241,2.487,N,4154.73,2330.54,-0.02
WC-2023002667,Electrical-Intermittent-Faults,470,1.708,N,3130.91,1970.63,-0.88
WC-2023002668,Emission-DPF-Regen-Failure,335,1.196,N,3920.94,2145.67,-0.29
WC-2023002669,Electrical-Intermittent-Faults,470,1.806,N,3130.91,1970.63,-0.93
WC-2023002670,Engine-Extended-Warranty,364,0.922,N,4658.44,2195.34,1.21
WC-2023002671,Cooling-Summer-Sun-Belt,509,0.268,N,2771.87,2089.92,-1.13
WC-2023002672,Electrical-Intermittent-Faults,470,1.206,N,3130.91,1970.63,0.37
WC-2023002673,Electrical-Intermittent-Faults,470,0.581,N,3130.91,1970.63,-0.86
WC-2023002674,Drivetrain-Construction-Fleet,254,1.655,N,4330.36,2909.27,-1.18
WC-2023002675,Cooling-Summer-Sun-Belt,509,0.195,N,2771.87,2089.92,-0.93
WC-2023002676,Brake-Rust-Belt-Winter,562,1.518,N,2534.44,1878.53,0.29
WC-2023002677,Campaign-Related-Defect,1241,1.716,N,4154.73,2330.54,-1.12
WC-2023002678,Cooling-Summer-Sun-Belt,509,1.21,N,2771.87,2089.92,-0.75
WC-2023002679,Emission-DPF-Regen-Failure,335,1.172,N,3920.94,2145.67,-0.17
WC-2023002680,Emission-DPF-Regen-Failure,335,0.362,N,3920.94,2145.67,-0.39
WC-2023002681,Cab-Body-Regional-Distribution,260,1.279,N,2397.55,2071.18,0.56
WC-2023002682,Drivetrain-Construction-Fleet,254,2.263,N,4330.36,2909.27,1.84
WC-2023002683,Electrical-Intermittent-Faults,470,0.233,N,3130.91,1970.63,0.3
WC-2023002684,Campaign-Related-Defect,1241,1.659,N,4154.73,2330.54,0.05
WC-2023002685,Cooling-Summer-Sun-Belt,509,1.661,N,2771.87,2089.92,0.3
WC-2023002686,Brake-Rust-Belt-Winter,562,0.637,N,2534.44,1878.53,0.98
WC-2023002687,Fuel-System-Cold-Start,390,0.87,N,3525.56,2352.52,1.25
WC-2023002688,Emission-High-Mileage-Cascadia,339,0.64,N,3724.51,1975.33,-0.2
WC-2023002689,Engine-Extended-Warranty,364,0.752,N,4658.44,2195.34,-1.22
WC-2023002690,Emission-DPF-Regen-Failure,335,1.46,N,3920.94,2145.67,1.36
WC-2023002691,Emission-DPF-Regen-Failure,335,0.833,N,3920.94,2145.67,1.09
WC-2023002692,Brake-Rust-Belt-Winter,562,0.382,N,2534.44,1878.53,-1.08
WC-2023002693,Fuel-System-Cold-Start,390,0.367,N,3525.56,2352.52,0.41
WC-2023002694,Campaign-Related-Defect,1241,0.778,N,4154.73,2330.54,0.13
WC-2023002695,Fuel-System-Cold-Start,390,0.947,N,3525.56,2352.52,-0.45
WC-2023002696,Emission-High-Mileage-Cascadia,339,0.955,N,3724.51,1975.33,-0.98
WC-2023002697,Brake-Rust-Belt-Winter,562,1.761,N,2534.44,1878.53,-0.85
WC-2023002698,Campaign-Related-Defect,1241,1.972,N,4154.73,2330.54,1.94
WC-2023002699,Emission-DPF-Regen-Failure,335,1.469,N,3920.94,2145.67,2.27
WC-2023002700,Campaign-Related-Defect,1241,0.472,N,4154.73,2330.54,-0.29
WC-2023002701,Campaign-Related-Defect,1241,1.291,N,4154.73,2330.54,1.51
WC-2023002702,Fuel-System-Cold-Start,390,0.843,N,3525.56,2352.52,-0.11
WC-2023002703,Electrical-Intermittent-Faults,470,2.921,N,3130.91,1970.63,-0.44
WC-2023002704,Fuel-System-Cold-Start,390,1.638,N,3525.56,2352.52,-0.29
WC-2023002705,Emission-High-Mileage-Cascadia,339,2.044,N,3724.51,1975.33,0.64
WC-2023002706,Campaign-Related-Defect,1241,1.977,N,4154.73,2330.54,0.16
WC-2023002707,Campaign-Related-Defect,1241,0.19,N,4154.73,2330.54,-0.19
WC-2023002708,Campaign-Related-Defect,1241,0.236,N,4154.73,2330.54,1.11
WC-2023002709,Campaign-Related-Defect,1241,1.157,N,4154.73,2330.54,1.32
WC-2023002710,Electrical-Intermittent-Faults,470,1.357,N,3130.91,1970.63,-0.58
WC-2023002711,Brake-Rust-Belt-Winter,562,1.488,N,2534.44,1878.53,0.09
WC-2023002712,Electrical-Intermittent-Faults,470,1.697,N,3130.91,1970.63,-0.93
WC-2023002713,Cab-Body-Regional-Distribution,260,0.81,N,2397.55,2071.18,0.43
WC-2023002714,Emission-High-Mileage-Cascadia,339,0.582,N,3724.51,1975.33,-0.28
WC-2023002715,Emission-High-Mileage-Cascadia,339,0.391,N,3724.51,1975.33,-0.75
WC-2023002716,Campaign-Related-Defect,1241,1.053,N,4154.73,2330.54,2.59
WC-2023002717,Fuel-System-Cold-Start,390,1.249,N,3525.56,2352.52,1.42
WC-2023002718,Campaign-Related-Defect,1241,0.555,N,4154.73,2330.54,-0.46
WC-2023002719,Campaign-Related-Defect,1241,0.868,N,4154.73,2330.54,0.25
WC-2023002720,Emission-DPF-Regen-Failure,335,0.465,N,3920.94,2145.67,-1.42
WC-2023002721,Electrical-Intermittent-Faults,470,1.612,N,3130.91,1970.63,0.47
WC-2023002722,Fuel-System-Cold-Start,390,1.577,N,3525.56,2352.52,-0.13
WC-2023002723,Brake-Rust-Belt-Winter,562,0.842,N,2534.44,1878.53,-0.1
WC-2023002724,Engine-Extended-Warranty,364,0.398,N,4658.44,2195.34,-1.26
WC-2023002725,Transmission-Class8-Heavy-Use,276,1.216,N,4789.88,1996.74,-0.08
WC-2023002726,Cab-Body-Regional-Distribution,260,1.898,N,2397.55,2071.18,0.0
WC-2023002727,Cooling-Summer-Sun-Belt,509,1.361,N,2771.87,2089.92,-0.74
WC-2023002728,Brake-Rust-Belt-Winter,562,1.101,N,2534.44,1878.53,0.14
WC-2023002729,Electrical-Intermittent-Faults,470,0.264,N,3130.91,1970.63,-1.39
WC-2023002730,Campaign-Related-Defect,1241,1.335,N,4154.73,2330.54,0.59
WC-2023002731,Emission-DPF-Regen-Failure,335,1.663,N,3920.94,2145.67,-1.42
WC-2023002732,Electrical-Intermittent-Faults,470,0.958,N,3130.91,1970.63,0.1
WC-2023002733,Cooling-Summer-Sun-Belt,509,0.359,N,2771.87,2089.92,-0.26
WC-2023002734,Emission-DPF-Regen-Failure,335,1.569,N,3920.94,2145.67,0.19
WC-2023002735,Electrical-Intermittent-Faults,470,0.386,N,3130.91,1970.63,0.27
WC-2023002736,Cab-Body-Regional-Distribution,260,0.952,N,2397.55,2071.18,-0.91
WC-2023002737,Electrical-Intermittent-Faults,470,0.322,N,3130.91,1970.63,0.27
WC-2023002738,Emission-High-Mileage-Cascadia,339,0.702,N,3724.51,1975.33,-0.04
WC-2023002739,Brake-Rust-Belt-Winter,562,1.715,N,2534.44,1878.53,-1.14
WC-2023002740,Engine-Extended-Warranty,364,1.658,N,4658.44,2195.34,-0.96
